bromoacetonitrile,bromomalonate,diethyl_thiobarbituric_acid,dimethyl_nitrosoaniline,dimethylisoxazole,ethyl_vinyl_ether,glycidyl_propargyl_ether,hexadienal,indole,phenylboronic_acid,phenylhydrazine,phenylurazole,thiadiazole,tosyl_isocyanide,vinyl_pyrrolidinone,base,acid,pyrylium,rose_bengal,rubypy,prediction
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.834674317
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.641489839
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.030996329
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06799072
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511388669
0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.009498758
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.722460009
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1.09E-03
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.424426759
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.11E-01
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.017811958
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.58819378
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.583636208
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.287901499
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80E-01
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.010035864
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.074773744
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.138817704
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.146276565
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.09660866
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.261219807
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152942026
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85E-02
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.125819543
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.503445966
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.084225658
0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.014282446
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.391889777
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.485438488
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.202499012
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.317296536
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.668957988
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.104235405
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.773136328
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.147160483
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.763688659
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.359935804
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6.95E-02
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.317323755
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.438727942
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.486752813
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.315774528
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.831433776
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.261420757
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05042755
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.181940491
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.734385625
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.087287636
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08609095
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.035765811
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.684797714
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.00410381
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.824207205
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.436322949
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,4.38E-03
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.139740174
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.93E-03
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.384998422
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.1008751
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.435446372
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.22E-01
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.38E-01
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.711791947
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.606319681
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.44E-01
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.153372387
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.53E-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5.43E-02
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.95E-01
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.36E-01
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.45E-01
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.590498244
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.561066307
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.882672076
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.247937478
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.177421326
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.673579489
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.831690393
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.908801643
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.032544342
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.252068406
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.828872368
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.149182058
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.51E-01
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.42060405
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.624795422
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.501519014
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.041401744
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.152702033
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.388352663
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.908994535
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.61198844
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.04715809
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.485535319
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.800118392
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156729955
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.145817705
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.579952973
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.600272839
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.880368872
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.133797451
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.178239718
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.382449306
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.464360164
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.27E-01
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.703586519
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.172511456
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.68781203
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.410572412
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649672791
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.1034186
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.071718501
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.522665841
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.146627476
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.016950155
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.179568245
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.023134901
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.632735466
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.383044085
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.263013947
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.120986197
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.115049309
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.361412849
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.142002801
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.158547989
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.362958982
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.317228726
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.239741926
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.045166027
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.512419
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.465900716
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.261224917
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.61375985
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.890804717
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.180422855
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.737883682
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.015015277
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,3.62E-04
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0.027064532
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.105984834
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.371620059
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.94E-03
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1.57E-01
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.474692933
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.651183367
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.673964481
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.055962886
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.70E-02
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4.95E-01
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0.489585959
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.479289559
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.97E-01
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.65908288
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-01
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,8.39E-02
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.695798626
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0.398247576
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.130434341
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.676747322
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.014046583
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.012834311
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1.56E-02
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.624151265
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.574717507
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.999999987
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.529451023
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.85E-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.685776775
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0.59020788
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13763269
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.667675565
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.684222524
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8.63E-02
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.539622893
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.22031818
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.061880923
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.813653308
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007405889
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.298450261
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.749174823
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.067288444
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.421103662
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.799049407
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.53E-02
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.268355059
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.964257009
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0.456487355
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0.014640383
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.831181751
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.64674138
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.404988204
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,9.94E-03
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0.434597562
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.438313819
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.506858798
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1.01E-21
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.017800239
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.050621797
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.618494684
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.037400688
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.092882486
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,4.36E-02
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.116880486
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.897294772
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.224843496
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.111046088
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.907665063
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0.507110976
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.459788136
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.013044286
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.321223479
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.560522179
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.268043839
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.81370155
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.103211105
0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1.29E-01
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.373276959
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.175793241
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.662908708
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0.248085795
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,3.18E-02
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.441863149
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.000885881
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1.42E-04
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0.627140189
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.618661076
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.026439928
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.765541757
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1.77E-03
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.444486688
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,2.99E-02
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1.05E-01
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.043991551
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.650469681
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.600844823
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.727930511
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.788374717
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.068378348
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.770192658
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.792257811
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.801818262
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.577992134
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.963677474
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.852482994
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.818828441
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.791422126
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.764130697
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.796806725
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.996546681
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.120761602
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.537946835
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.606980309
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.382351632
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7470982
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.356551304
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.939913453
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.971197269
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.128437588
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.858824796
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.644331863
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.942348116
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.564351077
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.327109378
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.481415197
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.030322463
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.878832601
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.069752857
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.643199662
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.052873474
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.521545862
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.42E-01
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.596519594
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.971335721
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.444102824
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.90028058
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.043079875
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.018619505
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.206713723
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.047193627
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.172808819
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.318940773
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017691529
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.392550154
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.424955539
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.446568472
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.87E-02
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.946672829
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.396519032
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.853909463
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0.740066819
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.312551069
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.464190943
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.503728888
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.031442017
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1.40E-01
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.237088606
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.54E-01
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5.88E-03
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.427627306
